what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.delete.line",1283664039000
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283664041265
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1283664045453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664046828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664047171
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.delete.line",1283664048968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283664050000
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664062046
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664066046
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664066859
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664070968
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1283664072640
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283664073296
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283664073968
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664108328
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664117171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664120859
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664122078
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283664123531
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283664128437
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664171781
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664180218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283664181703
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283664187281
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283664187468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283664187656
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1283664187875
