what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100730-0100-e3x,"org.eclipse.mylyn.context.ui",1282966459062
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1282966459062
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.1.v20100730-0100-e3x,"org.eclipse.mylyn.tasks.ui",1282966459062
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1282966459062
os,sysinfo,,,"win32",1282966459062
arch,sysinfo,,,"x86",1282966459062
ws,sysinfo,,,"win32",1282966459062
locale,sysinfo,,,"ko_KR",1282966459062
processors,sysinfo,,,"2",1282966459062
java.runtime.name,sysinfo,,,"Java(TM) 2 Runtime Environment, Standard Edition",1282966459062
java.runtime.version,sysinfo,,,"1.5.0_19-b02",1282966459062
java.specification.name,sysinfo,,,"Java Platform API Specification",1282966459062
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1282966459062
java.specification.version,sysinfo,,,"1.5",1282966459062
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1282966459062
java.version,sysinfo,,,"1.5.0_19",1282966459062
java.vm.info,sysinfo,,,"mixed mode, sharing",1282966459062
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1282966459062
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1282966459062
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1282966459062
java.vm.specification.version,sysinfo,,,"1.0",1282966459062
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1282966459062
java.vm.version,sysinfo,,,"1.5.0_19-b02",1282966459062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282966467140
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282966467156
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282966467296
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282966468406
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282966469093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282966469093
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282966469515
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282966470390
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282966471921
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282966865531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282966869218
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282966872500
started,bundle,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms",1282966873640
started,bundle,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.adt",1282966873687
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1282966873703
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1282966873703
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1282966873703
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282966873718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282966879718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282966883156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282966923765
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282966925125
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1282967666171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970424531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970426015
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970426515
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970430484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282970434390
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971610828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971614484
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971615343
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971615359
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971615546
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971696109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971698078
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971702531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971703781
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971890625
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1282971890640
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971901640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971904890
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971906296
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971919296
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971924531
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971936562
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971939609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971940968
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971946359
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971947984
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971949281
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971979984
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282971983250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282972030640
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282972033578
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282972036531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282972038156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282972038156
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282972038250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282972045687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282972049718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282972053703
opened,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.LogCatView",1282972053812
opened,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.DeviceView",1282972053843
opened,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1282972053937
opened,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.ThreadView",1282972053968
activated,perspective,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.Perspective",1282972054000
activated,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.LogCatView",1282972054000
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.perspectives.showPerspective",1282972054031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.perspectives.showPerspective",1282972054031
activated,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.DeviceView",1282972059406
activated,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.LogCatView",1282972066031
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282972127531
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282972129312
activated,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.DeviceView",1282972129312
opened,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.FileExplorerView",1282972131250
activated,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.FileExplorerView",1282972131250
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282972179515
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282972760046
activated,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.LogCatView",1282972761546
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282972768640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282972768640
