what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283651504890
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651507875
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651573890
activated,perspective,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.Perspective",1283651574109
activated,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.LogCatView",1283651576625
activated,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.DeviceView",1283651578031
activated,view,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms.views.FileExplorerView",1283651579875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651597578
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651600296
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651600328
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651600390
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651601750
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651621796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651624562
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651626203
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651626218
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651626265
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651627343
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651627375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651627828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651627843
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651627968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283651635171
