what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664843562
activated,editor,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.editors.layout.LayoutEditor",1283664847671
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283664847671
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283664849046
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664852531
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664852531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664852671
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283664853656
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1283665113921
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283665115625
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283665115718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283665430171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283665442703
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1283665445390
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1283665451046
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283665451953
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1283665461406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1283665494828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1283665500703
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283665510937
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1283665513718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283665564968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283665564984
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283665565015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283665578343
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283665580828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283665580828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283665580953
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283665586640
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283665841906
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283665850453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283665855656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283665855656
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283665855796
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283666047062
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1283666065875
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1283666079796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283666484656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283666485718
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283666509468
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283666509468
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283666509859
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283666511000
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283666511328
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1283666511343
